,"{verb=""APPLY""}","{verb=""CONNECT""}","{verb=""DELETE""}","{verb=""GET""}","{verb=""LIST""}","{verb=""PATCH""}","{verb=""POST""}","{verb=""PUT""}","{verb=""WATCH""}"
2023-12-20 22:22:17,0.0,0.050014444444444445,0.0,7.8522677777777785,0.10002888888888889,0.9252672222222222,2.3256716666666666,5.501588888888889,1.3753972222222222
2023-12-20 22:23:17,0.0,0.13333333333333333,0.0,38.04444444444445,3.3999999999999995,81.15555555555555,154.4,7.6,2.333333333333333
2023-12-20 22:24:17,0.0,13.377777777777776,0.0,53.66666666666667,0.04444444444444444,214.84444444444446,218.44444444444443,7.488888888888889,2.3777777777777778
2023-12-20 22:25:17,0.0,0.2,0.0,58.15555555555556,0.26666666666666666,189.44444444444443,199.95555555555555,7.088888888888889,1.9555555555555553
2023-12-20 22:26:17,0.0,0.2,0.0,21.44444444444444,0.37777777777777766,128.17777777777778,40.577777777777776,26.42222222222222,1.9555555555555553
2023-12-20 22:27:17,0.0,11.31111111111111,0.0,20.84444444444444,0.04444444444444444,11.266666666666667,1.0222222222222221,23.688888888888886,2.1333333333333333
2023-12-20 22:28:17,0.0,0.1111111111111111,0.0,14.088888888888889,0.04444444444444444,8.533333333333335,2.6888888888888887,8.666666666666666,2.355555555555555
2023-12-20 22:29:17,0.0,0.15555555555555553,0.0,17.11111111111111,0.0,10.088888888888889,2.0,32.42222222222222,2.888888888888889
2023-12-20 22:30:17,0.0,5.866666666666666,0.0,16.4,0.02222222222222222,9.666666666666666,3.644444444444444,9.4,2.733333333333333
2023-12-20 22:31:17,0.0,3.0,0.0,14.777777777777777,0.04444444444444444,5.4222222222222225,7.4222222222222225,9.31111111111111,2.4444444444444446
2023-12-20 22:32:17,0.0,0.15555555555555553,0.0,15.399999999999997,0.06666666666666665,6.822222222222221,12.755555555555555,9.399999999999999,2.7555555555555555
2023-12-20 22:33:17,0.0,2.533333333333333,0.0,11.933333333333332,0.02222222222222222,2.2666666666666666,9.555555555555554,9.511111111111111,2.2888888888888888
2023-12-20 22:34:17,0.0,0.2,0.0,10.355555555555554,0.04444444444444444,0.6666666666666666,2.0888888888888886,9.62222222222222,2.244444444444444
2023-12-20 22:35:17,0.0,19.22222222222222,0.0,10.177777777777775,0.02222222222222222,0.08888888888888888,2.533333333333333,9.42222222222222,2.933333333333333
2023-12-20 22:36:17,0.0,0.28888888888888886,35.13333333333333,29.399999999999995,1.0919122222222224,7.31111111111111,16.133333333333333,9.466666666666665,2.622222222222222
2023-12-20 22:37:17,0.0,0.13333333333333333,2.6888888888888887,56.06666666666668,3.0444444444444443,114.77777777777777,191.95555555555555,9.644444444444444,3.2888888888888888
2023-12-20 22:38:17,0.0,0.15555555555555553,0.0,15.177777777777775,0.0,44.64444444444444,2.7777777777777777,9.155555555555555,2.8888888888888884
2023-12-20 22:39:17,0.0,0.2,0.0,16.799999999999997,0.35555555555555546,5.222222222222223,2.0444444444444443,9.377777777777776,2.777777777777778
2023-12-20 22:40:17,0.0,0.08888888888888888,0.0,12.155555555555551,0.06666666666666665,0.1111111111111111,2.2222222222222223,9.488888888888887,3.1111111111111107
2023-12-20 22:41:17,0.0,0.15555555555555553,0.0,10.444444444444443,0.02222222222222222,0.0,3.5777777777777775,9.4,2.933333333333333
2023-12-20 22:42:17,0.0,32.62222222222223,0.0,10.555555555555554,0.04444444444444444,1.7777777777777777,3.2222222222222223,9.4,2.8888888888888884
2023-12-20 22:43:17,0.0,0.24444444444444444,0.0,10.31111111111111,0.04444444444444444,0.8666666666666667,2.7111111111111112,9.333333333333334,2.844444444444444
2023-12-20 22:44:17,0.0,24.733333333333334,0.0,10.377777777777776,0.0,0.5333333333333333,1.6666666666666665,9.4,2.844444444444444
2023-12-20 22:45:17,0.0,15.488888888888887,0.0,10.533333333333331,0.0,0.13333333333333333,2.2888888888888888,9.511111111111111,2.466666666666667
2023-12-20 22:46:17,0.0,0.2,0.0,10.599999999999998,8.666666666666666,0.0,3.088888888888889,9.644444444444444,3.0444444444444443
2023-12-20 22:47:17,0.0,0.22222222222222224,0.0,10.799999999999997,0.04444444444444444,1.3333333333333333,3.8,9.777777777777777,2.9111111111111105
2023-12-20 22:48:17,0.0,6.7555555555555555,0.0,10.688888888888888,0.0,0.9777777777777777,2.6444444444444444,9.844444444444443,3.111111111111111
2023-12-20 22:49:17,0.0,0.17777777777777776,0.0,10.82222222222222,0.04444444444444444,0.4888888888888889,2.0444444444444443,9.822222222222221,3.0888888888888886
2023-12-20 22:50:17,0.0,0.2,0.0,12.755555555555555,0.0,0.08888888888888888,2.1555555555555554,9.755555555555555,3.2666666666666666
2023-12-20 22:51:17,0.0,0.1111111111111111,0.0,11.42222222222222,0.0,0.02222222222222222,3.0888888888888886,9.844444444444443,2.622222222222222
2023-12-20 22:52:17,0.0,0.08888888888888888,0.0,11.111111111111109,0.08888888888888888,0.9333333333333333,4.4222222222222225,9.933333333333334,2.5555555555555554
2023-12-20 22:53:17,0.0,0.15555555555555553,0.0,10.888888888888886,0.06666666666666665,1.0222222222222221,3.7333333333333334,9.91111111111111,3.1111111111111103
2023-12-20 22:54:17,0.0,1.4444444444444444,0.0,11.688888888888886,0.02222222222222222,0.4444444444444444,2.1777777777777776,10.2,2.7111111111111112
